Sample Time,sensors 1 Lane 1,sensors 1 Lane 2,sensors 1 Lane 3,sensors 1 Lane 4,sensors 1 Lane 5,sensors 2 Lane 1,sensors 2 Lane 2,sensors 2 Lane 3,sensors 2 Lane 4,sensors 2 Lane 5,sensors 3 Lane 1,sensors 3 Lane 2,sensors 3 Lane 3,sensors 3 Lane 4,sensors 3 Lane 5,sensors 4 Lane 1,sensors 4 Lane 2,sensors 4 Lane 3,sensors 4 Lane 4,sensors 4 Lane 5,sensors 5 Lane 1,sensors 5 Lane 2,sensors 5 Lane 3,sensors 5 Lane 4,sensors 5 Lane 5,sensors 6 Lane 1,sensors 6 Lane 2,sensors 6 Lane 3,sensors 6 Lane 4,sensors 6 Lane 5.1,sensors 7 Lane 1,sensors 7 Lane 2,sensors 7 Lane 3,sensors 7 Lane 4,sensors 7 Lane 5,sensors 8 Lane 1,sensors 8 Lane 2,sensors 8 Lane 3,sensors 8 Lane 4,sensors 8 Lane 5
2/17/2017 0:25,72.1,63.9,60.2,61.1,46.56,63.2,54.2,47.1,43.2,44,72.9,66.5,59.5,64.3,52.67,60.3,53.1,46.6,61.4,55.35,65.07,57.67,54.33,55.14,42.02,57.04,48.92,42.51,38.99,39.71,65.79,60.02,53.7,58.03,47.53,54.42,47.92,42.06,55.41,49.95
2/17/2017 0:30,66.56,65.7,57.1,42.1,49.67,61.4,51.6,42.4,38,40.22,82.5,65.1,57.2,62.3,53.33,62.8,51.2,46.6,57.1,54.425,60.07,59.29,51.53,38,44.83,55.41,46.57,38.27,34.3,36.3,74.46,58.75,51.62,56.23,48.13,56.68,46.21,42.06,51.53,49.12
2/17/2017 0:35,61.3,55.2,57.1,64.3,51.7,60.9,49.7,42.4,35.5,43,63.1,65.8,43.7,65.3,53.88,63.6,48.8,39.5,69.4,55.325,55.32,49.82,51.53,58.03,46.66,54.96,44.85,38.27,32.04,38.81,56.95,59.38,39.44,58.93,48.63,57.4,44.04,35.65,62.63,49.93
2/17/2017 0:40,70.67,65.4,58.9,58.1,43.3,73.6,49,46.5,35.7,43.8,82,67.3,50.9,61.1,41.44,64.1,49.4,41.9,63.44,54.71,63.78,59.02,53.16,52.44,39.08,66.42,44.22,41.97,32.22,39.53,74.01,60.74,45.94,55.14,37.4,57.85,44.58,37.81,57.25,49.38
2/17/2017 0:45,65.1,61.5,58.1,53,50.1,67.2,51.8,47.3,41.6,46.75,74.8,68,58,64.4,57.57,67.2,51.8,46.4,71.67,59.2675,58.75,55.5,52.44,47.83,45.22,60.65,46.75,42.69,37.54,42.19,67.51,61.37,52.35,58.12,51.96,60.65,46.75,41.88,64.68,53.49
2/17/2017 0:50,65.78,62.6,51.3,48.4,40.5,59.67,48.9,42.6,34.8,34,73.8,65.9,45.3,60.6,48.63,63.8,50.6,36.4,52.3,50.775,59.37,56.5,46.3,43.68,36.55,53.85,44.13,38.45,31.41,30.69,66.6,59.47,40.88,54.69,43.89,57.58,45.67,32.85,47.2,45.82
2/17/2017 0:55,68.5,64.6,53.5,45.2,50,59.7,42.5,40.2,41.1,39.5,76.6,59.2,47,64.1,45.86,57.3,45.2,36.5,62,50.25,61.82,58.3,48.28,40.79,45.13,53.88,38.36,36.28,37.09,35.65,69.13,53.43,42.42,57.85,41.39,51.71,40.79,32.94,55.96,45.35
2/17/2017 1:00,74.67,67.9,54.3,53.3,43.44,64.1,55.1,41.5,30.5,39.44,74.67,68.7,46.8,56.1,49.33,62.3,53,34.1,47.1,49.125,67.39,61.28,49.01,48.1,39.2,57.85,49.73,37.45,27.53,35.59,67.39,62,42.24,50.63,44.52,56.23,47.83,30.78,42.51,44.34
2/17/2017 1:05,69,63.4,55.5,59.6,44.7,64.6,56.3,48.6,37.4,41.89,78.78,68.8,57.6,63.3,55.22,66.8,56.3,47.7,65.4,59.05,62.27,57.22,50.09,53.79,40.34,58.3,50.81,43.86,33.75,37.81,71.1,62.09,51.98,57.13,49.84,60.29,50.81,43.05,59.02,53.29
2/17/2017 1:10,64.22,62.1,56.4,48.7,40.2,67.2,46.3,35.4,30.5,42.33,79.56,70.33,52.2,59.6,56.67,61.4,48.8,35.5,61.4,51.775,57.96,56.05,50.9,43.95,36.28,60.65,41.79,31.95,27.53,38.2,71.8,63.47,47.11,53.79,51.14,55.41,44.04,32.04,55.41,46.73
2/17/2017 1:15,65,63.3,57.5,42.3,43.1,63,49.3,38.5,28.8,41.9,75.89,64.8,53.3,53.6,48.89,68.4,47.4,38.4,42.67,49.2175,58.66,57.13,51.89,38.18,38.9,56.86,44.49,34.75,25.99,37.81,68.49,58.48,48.1,48.37,44.12,61.73,42.78,34.66,38.51,44.42
2/17/2017 1:20,68,56,48.5,55.7,50.2,63.8,48.2,41.6,34.2,48.8,73.9,64.7,45.5,54.3,61.56,61.2,47,36.8,63.6,52.15,61.37,50.54,43.77,50.27,45.31,57.58,43.5,37.54,30.87,44.04,66.69,58.39,41.06,49.01,55.56,55.23,42.42,33.21,57.4,47.07
2/17/2017 1:25,69,68.67,52.2,43,55.89,68.1,54,39.4,32,58.4,84.33,68.3,45.3,59.44,58.43,65.1,52.5,42.1,62.7,55.6,62.27,61.97,47.11,38.81,50.44,61.46,48.74,35.56,28.88,52.71,76.11,61.64,40.88,53.64,52.73,58.75,47.38,38,56.59,50.18
2/17/2017 1:30,67.25,63.4,51.7,48.5,45.1,76.9,49.3,30.9,32,33.56,76,68.2,44.2,45.3,58.38,57.8,43.2,32.6,55.8,47.35,60.69,57.22,46.66,43.77,40.7,69.4,44.49,27.89,28.88,30.29,68.59,61.55,39.89,40.88,52.69,52.16,38.99,29.42,50.36,42.73
2/17/2017 1:35,66.22,56.11,60.5,47.9,46.2,55,50.5,38.3,30.3,49,71.67,69.3,53,61.44,42.57,53,51.7,38.6,52,48.825,59.76,50.64,54.6,43.23,41.7,49.64,45.58,34.57,27.35,44.22,64.68,62.54,47.83,55.45,38.42,47.83,46.66,34.84,46.93,44.06
2/17/2017 1:40,59.33,60.8,42.11,50.4,47.5,63.4,43.2,36.7,34.1,41.67,83.13,60.2,39.9,67.3,44.29,53.44,48.5,35,62.5,49.86,53.55,54.87,38,45.49,42.87,57.22,38.99,33.12,30.78,37.61,75.02,54.33,36.01,60.74,39.97,48.23,43.77,31.59,56.41,45
2/17/2017 1:45,65,63.67,59.6,56.4,43,63.44,55,43,34.1,46.86,76.9,69,49.9,58.8,40.67,66.9,42.7,34.6,59,50.8,58.66,57.46,53.79,50.9,38.81,57.25,49.64,38.81,30.78,42.29,69.4,62.27,45.03,53.07,36.7,60.38,38.54,31.23,53.25,45.85
2/17/2017 1:50,73.5,57.5,55.3,45.2,37.4,68.7,54,43.5,31.9,28.11,75.9,63.5,48,57.8,38.7,61.6,54.2,43.7,57.78,54.32,66.33,51.89,49.91,40.79,33.75,62,48.74,39.26,28.79,25.37,68.5,57.31,43.32,52.16,34.93,55.59,48.92,39.44,52.15,49.02
2/17/2017 1:55,67.44,53.4,51,48.6,37.89,60.6,46.5,42.4,36.8,36.1,74.1,61.8,51.1,55.7,43.33,63.7,53.1,38.3,59.11,53.5525,60.86,48.19,46.03,43.86,34.2,54.69,41.97,38.27,33.21,32.58,66.88,55.77,46.12,50.27,39.11,57.49,47.92,34.57,53.35,48.33
2/17/2017 2:00,69.78,56,62.33,50.9,43.8,64.5,47.1,37.5,31.7,30.88,71.4,67.2,49.6,48.1,45.75,63,48.9,32.3,55.33,49.8825,62.98,50.54,56.25,45.94,39.53,58.21,42.51,33.84,28.61,27.87,64.44,60.65,44.76,43.41,41.29,56.86,44.13,29.15,49.94,45.02
2/17/2017 2:05,70,56.44,49.5,48,56.44,65.2,43.3,34,33.2,49,75.8,67,36.1,65.3,63.56,64.67,48.4,31.8,60.2,51.2675,63.18,50.94,44.67,43.32,50.94,58.84,39.08,30.69,29.96,44.22,68.41,60.47,32.58,58.93,57.36,58.36,43.68,28.7,54.33,46.27
2/17/2017 2:10,62.8,64.3,53.7,57.2,45.25,62.44,50.4,44.1,38.5,43.33,77.71,65.5,54.9,57,54.43,62.29,49.1,40.1,64.7,54.0475,56.68,58.03,48.46,51.62,40.84,56.35,45.49,39.8,34.75,39.11,70.13,59.11,49.55,51.44,49.12,56.22,44.31,36.19,58.39,48.78
2/17/2017 2:15,70.56,59.7,51.6,51.1,64.14,65,49.3,44.4,45.3,49.71,73.67,66.4,47.2,70.6,60.56,59.44,50,42.7,65.56,54.425,63.68,53.88,46.57,46.12,57.89,58.66,44.49,40.07,40.88,44.86,66.49,59.93,42.6,63.72,54.66,53.64,45.13,38.54,59.17,49.12
2/17/2017 2:20,72.56,61.22,47.5,43.6,34.22,68.3,50.4,31.5,26.6,24.71,82.57,66.5,43.8,67.2,31.63,57.9,45.6,38.7,52,48.55,65.49,55.25,42.87,39.35,30.88,61.64,45.49,28.43,24.01,22.3,74.52,60.02,39.53,60.65,28.55,52.25,41.15,34.93,46.93,43.82
2/17/2017 2:25,59.25,66.1,51.8,50.8,37.3,64.89,50.9,34.3,34.1,38.63,79.11,65.6,43.3,55.9,39,65.5,51.9,33.5,67.1,54.5,53.47,59.66,46.75,45.85,33.66,58.56,45.94,30.96,30.78,34.86,71.4,59.2,39.08,50.45,35.2,59.11,46.84,30.23,60.56,49.19
2/17/2017 2:30,70.17,68.11,48.56,48.6,44,75.67,50.1,32.8,30.4,44.7,84.9,69.9,45.5,51.8,42.43,54.44,53.33,38.7,55,50.3675,63.33,61.47,43.83,43.86,39.71,68.29,45.22,29.6,27.44,40.34,76.62,63.08,41.06,46.75,38.29,49.13,48.13,34.93,49.64,45.46
2/17/2017 2:35,68.7,56.8,59.5,52.6,43.1,63.4,52.6,40.8,36.1,48.5,78.11,66.2,47.1,61.2,53.63,58.5,46.7,36.8,56.4,49.6,62,51.26,53.7,47.47,38.9,57.22,47.47,36.82,32.58,43.77,70.49,59.75,42.51,55.23,48.4,52.8,42.15,33.21,50.9,44.76
2/17/2017 2:40,67.67,56.8,48.8,52.3,43.1,78.3,47.7,43.2,37.44,40.63,77.6,59.9,45.4,58.6,32.29,62.8,46.4,36.1,61.1,51.6,61.07,51.26,44.04,47.2,38.9,70.67,43.05,38.99,33.79,36.67,70.03,54.06,40.97,52.89,29.14,56.68,41.88,32.58,55.14,46.57
2/17/2017 2:45,64.88,63.57,53.78,51.8,42,68.7,53.1,45.8,35.2,37,83.2,68.2,50.2,57.7,45.13,69.3,56.1,44.4,53.3,55.775,58.55,57.37,48.54,46.75,37.91,62,47.92,41.33,31.77,33.39,75.09,61.55,45.31,52.07,40.73,62.54,50.63,40.07,48.1,50.34
2/17/2017 2:50,53.25,68.4,49,50.9,42.1,78.9,53.7,40.8,32.4,32.63,83.89,70.3,48,54,45.33,59.13,43.7,39.78,54.9,49.3775,48.06,61.73,44.22,45.94,38,71.21,48.46,36.82,29.24,29.45,75.71,63.45,43.32,48.74,40.91,53.36,39.44,35.9,49.55,44.56
2/17/2017 2:55,67,60.6,49.1,56.6,63.75,68.5,44.3,31.6,32.4,45.2,79.38,58.4,39.9,72,65.8,65.14,44,32.7,69.67,52.8775,60.47,54.69,44.31,51.08,57.53,61.82,39.98,28.52,29.24,40.79,71.64,52.71,36.01,64.98,59.38,58.79,39.71,29.51,62.88,47.72
2/17/2017 3:00,61.78,69.33,58.1,46.2,42.56,67.8,57,41.8,36.7,34.11,77.3,67.67,45.1,59.5,58.56,58.63,50.33,37.4,61.5,51.965,55.76,62.57,52.44,41.7,38.41,61.19,51.44,37.72,33.12,30.78,69.76,61.07,40.7,53.7,52.85,52.91,45.42,33.75,55.5,46.9
2/17/2017 3:05,69.78,66.2,50.4,47.3,42.44,72.78,45.4,40,27,34.5,86.78,66.8,47.2,58.4,41.67,65.86,46.7,33.5,65.8,52.965,62.98,59.75,45.49,42.69,38.3,65.68,40.97,36.1,24.37,31.14,78.32,60.29,42.6,52.71,37.61,59.44,42.15,30.23,59.38,47.8
2/17/2017 3:10,79.38,63.7,51,54.9,54.67,63,46,39.7,30.3,48.56,85.44,56.8,43.3,55.89,47.88,66.5,49,39,45.22,49.93,71.64,57.49,46.03,49.55,49.34,56.86,41.52,35.83,27.35,43.83,77.11,51.26,39.08,50.44,43.21,60.02,44.22,35.2,40.81,45.06
2/17/2017 3:15,68.2,64.3,48.7,42.3,52.83,63.38,48,41,29.6,56.14,84.89,67.89,38.9,72.7,61.14,64.38,44.78,33.2,54.6,49.24,61.55,58.03,43.95,38.18,47.68,57.2,43.32,37,26.71,50.67,76.61,61.27,35.11,65.61,55.18,58.1,40.41,29.96,49.28,44.44
2/17/2017 3:20,73.71,57.9,59.1,42.9,39.67,72.3,49.7,35.8,28.9,42.11,91.5,66.9,45.7,49.8,50.29,75.88,50.2,38.1,56.9,55.27,66.52,52.25,53.34,38.72,35.8,65.25,44.85,32.31,26.08,38,82.58,60.38,41.24,44.94,45.39,68.48,45.31,34.39,51.35,49.88
2/17/2017 3:25,71.71,65.6,63.2,41.2,45.89,73.1,47,38.6,31.22,43.75,83.33,67.9,43.7,65.6,51.33,74.6,47,37.3,68.22,56.78,64.72,59.2,57.04,37.18,41.42,65.97,42.42,34.84,28.18,39.48,75.21,61.28,39.44,59.2,46.33,67.33,42.42,33.66,61.57,51.24
2/17/2017 3:30,66.75,50,39.1,47.4,64.75,66.4,43,31.1,27.9,39.71,87.44,66.5,30,63.5,49.88,52.8,37.2,33.3,61,46.075,60.24,45.13,35.29,42.78,58.44,59.93,38.81,28.07,25.18,35.84,78.91,60.02,27.08,57.31,45.02,47.65,33.57,30.05,55.05,41.58
2/17/2017 3:35,71.43,66.4,47.3,46.3,41.6,70.78,44.8,33.9,34.9,48.5,76.33,62.2,42.1,60.9,53.13,60.33,45.7,29.5,54.4,47.4825,64.47,59.93,42.69,41.79,37.54,63.88,40.43,30.59,31.5,43.77,68.89,56.14,38,54.96,47.95,54.45,41.24,26.62,49.1,42.85
2/17/2017 3:40,74.38,62.7,45.7,57.7,46.2,74.9,45.8,40.5,34.7,36.1,83,64,41.3,59.5,42.1,66.1,45.9,38,48.6,49.65,67.13,56.59,41.24,52.07,41.7,67.6,41.33,36.55,31.32,32.58,74.91,57.76,37.27,53.7,38,59.66,41.42,34.3,43.86,44.81
2/17/2017 3:45,69.22,66,43.3,38.4,44,61.2,41.5,33.9,31.1,41.33,84.9,58.9,34.9,56.3,59.88,58.7,48.3,34.5,55.78,49.32,62.47,59.57,39.08,34.66,39.71,55.23,37.45,30.59,28.07,37.3,76.62,53.16,31.5,50.81,54.04,52.98,43.59,31.14,50.34,44.51
2/17/2017 3:50,67.29,50,57.5,49.9,49.9,78.6,48.3,40.9,33.3,41.56,81.7,67.8,42.4,67.3,43.67,64.2,49.1,33.3,56.33,50.7325,60.73,45.13,51.89,45.03,45.03,70.94,43.59,36.91,30.05,37.51,73.73,61.19,38.27,60.74,39.41,57.94,44.31,30.05,50.84,45.79
2/17/2017 3:55,81.25,65.8,50.7,46.2,56.6,67.78,48.2,41.3,34.5,45,86,65.4,45.4,60.7,59,60.3,52,41.4,56.6,52.575,73.33,59.38,45.76,41.7,51.08,61.17,43.5,37.27,31.14,40.61,77.62,59.02,40.97,54.78,53.25,54.42,46.93,37.36,51.08,47.45
2/17/2017 4:00,72.71,61.89,50.5,39.1,44.7,72.5,46.8,37.4,33.5,38.67,77.33,65.5,44.6,57.9,54,63.89,45.6,36.2,56.4,50.5225,65.62,55.86,45.58,35.29,40.34,65.43,42.24,33.75,30.23,34.9,69.79,59.11,40.25,52.25,48.74,57.66,41.15,32.67,50.9,45.6
2/17/2017 4:05,68.44,63.7,43,45.2,43.22,63.9,42.9,33.6,29.8,28.86,78.4,65.2,33.3,55.2,45.56,47.9,46.9,29.7,52,44.125,61.77,57.49,38.81,40.79,39.01,57.67,38.72,30.32,26.89,26.05,70.76,58.84,30.05,49.82,41.12,43.23,42.33,26.8,46.93,39.82
2/17/2017 4:10,77.56,63.3,48,50.6,39.7,67,41.2,33.2,31.1,51,78.38,65.5,39.9,61.7,43.78,56.9,47.6,34.5,69.67,52.1675,70,57.13,43.32,45.67,35.83,60.47,37.18,29.96,28.07,46.03,70.74,59.11,36.01,55.68,39.51,51.35,42.96,31.14,62.88,47.08
2/17/2017 4:15,71.89,64.4,44.3,50.9,53.78,65.2,47.6,38.4,32.6,42.11,76.4,61.5,42.5,58.7,52.25,59.3,51.5,36.8,60.9,52.125,64.88,58.12,39.98,45.94,48.54,58.84,42.96,34.66,29.42,38,68.95,55.5,38.36,52.98,47.16,53.52,46.48,33.21,54.96,47.04
2/17/2017 4:20,67.33,62.8,44.2,49.9,52,69.4,45.1,34.9,30.5,46.88,74.1,63.6,43.4,57.6,51.2,61.7,38.7,33.6,63.2,49.3,60.77,56.68,39.89,45.03,46.93,62.63,40.7,31.5,27.53,42.31,66.88,57.4,39.17,51.98,46.21,55.68,34.93,30.32,57.04,44.49
2/17/2017 4:25,69.33,50.5,46.2,50.3,45.7,59,47.5,41.4,32.1,47.4,72.5,64.6,34.2,67.5,54.3,48.6,49.5,37.1,60.7,48.975,62.57,45.58,41.7,45.4,41.24,53.25,42.87,37.36,28.97,42.78,65.43,58.3,30.87,60.92,49.01,43.86,44.67,33.48,54.78,44.2
2/17/2017 4:30,73.5,50.5,54.4,41.7,47.5,63,46.9,34.5,33.1,36.2,74.9,55.8,41,60.4,44.1,51.8,44.4,32.5,49.9,44.65,66.33,45.58,49.1,37.63,42.87,56.86,42.33,31.14,29.87,32.67,67.6,50.36,37,54.51,39.8,46.75,40.07,29.33,45.03,40.3
2/17/2017 4:35,66.5,50.43,51.1,46.4,51.1,57.7,44,34.5,31.5,43.7,67.3,61.4,45.7,53.9,45.11,51.4,43.9,37,57.1,47.35,60.02,45.51,46.12,41.88,46.12,52.07,39.71,31.14,28.43,39.44,60.74,55.41,41.24,48.64,40.71,46.39,39.62,33.39,51.53,42.73
2/17/2017 4:40,56.33,60.2,42.2,51.2,41.4,56.9,44.1,32.3,33.3,32.2,72.1,61.7,33.3,63.7,38.33,54.6,46.1,28.5,54.7,45.975,50.84,54.33,38.09,46.21,37.36,51.35,39.8,29.15,30.05,29.06,65.07,55.68,30.05,57.49,34.59,49.28,41.61,25.72,49.37,41.49
2/17/2017 4:45,72.4,60.8,48.6,47.4,50.4,59.5,47.8,38.7,33.3,39.9,74.6,61.7,43.2,63.3,50.8,58.7,48.9,34.7,64.1,51.6,65.34,54.87,43.86,42.78,45.49,53.7,43.14,34.93,30.05,36.01,67.33,55.68,38.99,57.13,45.85,52.98,44.13,31.32,57.85,46.57
2/17/2017 4:50,67.8,59.5,51.7,47.3,40.9,63.8,50.1,38.8,30.9,41.2,76.4,55.6,43.3,60.3,57.3,57.6,46.7,36.2,53,48.375,61.19,53.7,46.66,42.69,36.91,57.58,45.22,35.02,27.89,37.18,68.95,50.18,39.08,54.42,51.71,51.98,42.15,32.67,47.83,43.66
2/17/2017 4:55,52,56.6,45.7,36.2,37.5,59.6,44.7,26.2,24.1,48.3,74.8,56.6,35.4,52.6,44.7,53.7,39.4,27.4,48.4,42.225,46.93,51.08,41.24,32.67,33.84,53.79,40.34,23.65,21.75,43.59,67.51,51.08,31.95,47.47,40.34,48.46,35.56,24.73,43.68,38.11
2/17/2017 5:00,67.5,63.7,53.8,45.3,49.2,68,49.5,44.3,31.5,33.3,75.9,64.7,39,56,48.1,62.3,48.9,33.6,55.9,50.175,60.92,57.49,48.55,40.88,44.4,61.37,44.67,39.98,28.43,30.05,68.5,58.39,35.2,50.54,43.41,56.23,44.13,30.32,50.45,45.28
2/17/2017 5:05,72.56,57.8,50.3,44.6,44.9,61.6,45.5,35.1,31.4,43.4,75.8,60.5,41.4,58.5,51.9,57.6,49.6,35.6,57.9,50.175,65.49,52.16,45.4,40.25,40.52,55.59,41.06,31.68,28.34,39.17,68.41,54.6,37.36,52.8,46.84,51.98,44.76,32.13,52.25,45.28
2/17/2017 5:10,68,59.5,45.3,42.3,41.5,53,46.8,35.3,31.9,33.1,72.2,59.1,38.2,52.1,39.7,55.4,45.3,32.3,47.56,45.14,61.37,53.7,40.88,38.18,37.45,47.83,42.24,31.86,28.79,29.87,65.16,53.34,34.48,47.02,35.83,50,40.88,29.15,42.92,40.74
2/17/2017 5:15,68,62.2,49,45.6,36.7,56.4,42.1,35.2,31.3,37.3,64,60.4,38.6,49.3,52,50.2,45.8,32.4,46.2,43.65,61.37,56.14,44.22,41.15,33.12,50.9,38,31.77,28.25,33.66,57.76,54.51,34.84,44.49,46.93,45.31,41.33,29.24,41.7,39.39
2/17/2017 5:20,71.56,59.4,50.1,51.5,41.6,58.4,48.3,35.7,30.7,31.9,73,60.2,45.2,55.7,40.5,56.5,47.7,33.1,52.8,47.525,64.58,53.61,45.22,46.48,37.54,52.71,43.59,32.22,27.71,28.79,65.88,54.33,40.79,50.27,36.55,50.99,43.05,29.87,47.65,42.89
2/17/2017 5:25,6,57.8,52.3,45.2,44.1,55,46.8,38.9,32.2,39.4,70.1,8,43.4,54.6,46.4,53.5,48.3,35.5,53.7,47.75,5.42,52.16,47.2,40.79,39.8,49.64,42.24,35.11,29.06,35.56,63.27,7.22,39.17,49.28,41.88,48.28,43.59,32.04,48.46,43.09
2/17/2017 5:30,66.3,48.71,44.9,42.4,45.3,57.5,43.6,33.7,29.6,35.8,69.1,54.22,42.6,51.7,50.3,54.3,45.7,29.5,59.1,47.15,59.84,43.96,40.52,38.27,40.88,51.89,39.35,30.41,26.71,32.31,62.36,48.93,38.45,46.66,45.4,49.01,41.24,26.62,53.34,42.55
2/17/2017 5:35,66.2,58.7,49.8,41.7,36,54.2,41,35.8,32.8,40.2,67.5,56.6,42.7,49.6,50,50.7,45.1,34.8,41.2,42.95,59.75,52.98,44.94,37.63,32.49,48.92,37,32.31,29.6,36.28,60.92,51.08,38.54,44.76,45.13,45.76,40.7,31.41,37.18,38.76
2/17/2017 5:40,62.8,59.5,51.4,42.8,44.6,54.9,43.2,34.9,33,41.7,64.9,57.5,40.1,57,50.7,47.6,41.3,32.5,47.6,42.25,56.68,53.7,46.39,38.63,40.25,49.55,38.99,31.5,29.78,37.63,58.57,51.89,36.19,51.44,45.76,42.96,37.27,29.33,42.96,38.13
2/17/2017 5:45,64.2,55.9,49,45.9,37.9,50,43,36.1,30,39,62.6,57.1,39.5,54.9,41.2,49.2,45.9,34.4,52.2,45.425,57.94,50.45,44.22,41.42,34.2,45.13,38.81,32.58,27.08,35.2,56.5,51.53,35.65,49.55,37.18,44.4,41.42,31.05,47.11,41
2/17/2017 5:50,65.6,55.5,49.1,41.9,42.8,53.4,49.4,37.1,31.3,39.8,66.6,57.7,43.1,48.2,47,52.2,45.5,32,51,45.175,59.2,50.09,44.31,37.81,38.63,48.19,44.58,33.48,28.25,35.92,60.11,52.07,38.9,43.5,42.42,47.11,41.06,28.88,46.03,40.77
2/17/2017 5:55,61,51.8,47.4,38.8,43.8,55.4,43,34.7,28.4,36.6,68.9,59.5,33.8,56.2,44.5,52.7,42.5,28.5,59.1,45.7,55.05,46.75,42.78,35.02,39.53,50,38.81,31.32,25.63,33.03,62.18,53.7,30.5,50.72,40.16,47.56,38.36,25.72,53.34,41.24
2/17/2017 6:00,63.3,54.6,47.4,43.5,39.7,51.1,47.7,36.5,28.8,35,65.4,60.5,44.7,53.9,31.9,52,46.8,34.2,51.8,46.2,57.13,49.28,42.78,39.26,35.83,46.12,43.05,32.94,25.99,31.59,59.02,54.6,40.34,48.64,28.79,46.93,42.24,30.87,46.75,41.7
2/17/2017 6:05,66.5,57,42.2,45.6,39.3,54.7,44.3,33,29.5,36.9,71.7,61.6,37,54.1,43.2,53.4,39.7,31.5,50.7,43.825,60.02,51.44,38.09,41.15,35.47,49.37,39.98,29.78,26.62,33.3,64.71,55.59,33.39,48.83,38.99,48.19,35.83,28.43,45.76,39.55
2/17/2017 6:10,59.6,59.4,49.2,35.6,43.3,54.2,44.3,33.2,30.4,34.2,65.9,54.7,38.7,50.1,38.5,53.7,43.9,31,52.4,45.25,53.79,53.61,44.4,32.13,39.08,48.92,39.98,29.96,27.44,30.87,59.47,49.37,34.93,45.22,34.75,48.46,39.62,27.98,47.29,40.84
2/17/2017 6:15,48.13,57,46,44,35.1,55.8,43.7,32,28,32.7,67.3,59.2,38.7,51.4,42.1,53.2,44.5,31.6,49,44.575,43.44,51.44,41.52,39.71,31.68,50.36,39.44,28.88,25.27,29.51,60.74,53.43,34.93,46.39,38,48.01,40.16,28.52,44.22,40.23
2/17/2017 6:20,59.9,58.1,42.3,47,37,49.7,45.6,38.1,32.3,36.1,66.1,55.3,40.1,55.8,36.2,49.2,45.1,34.4,53.5,45.55,54.06,52.44,38.18,42.42,33.39,44.85,41.15,34.39,29.15,32.58,59.66,49.91,36.19,50.36,32.67,44.4,40.7,31.05,48.28,41.11
2/17/2017 6:25,61.7,56.5,44.4,39.4,44.6,53.7,44.5,32.1,30,39,64.4,56.9,35.9,52.5,46.9,47.7,44,33.2,43.9,42.2,55.68,50.99,40.07,35.56,40.25,48.46,40.16,28.97,27.08,35.2,58.12,51.35,32.4,47.38,42.33,43.05,39.71,29.96,39.62,38.09
2/17/2017 6:30,60.6,53.9,45.4,42.4,35.2,56.8,42,30.1,28,36.9,67.1,58.1,38.4,54,45.8,49.5,43,32,47.9,43.1,54.69,48.64,40.97,38.27,31.77,51.26,37.91,27.17,25.27,33.3,60.56,52.44,34.66,48.74,41.33,44.67,38.81,28.88,43.23,38.9
2/17/2017 6:35,34.5,57.8,50.2,43.6,35.1,48,43.6,37.1,29.1,36.7,58.3,57.7,39.2,52.8,45.1,49.3,41.3,30.7,52.5,43.45,31.14,52.16,45.31,39.35,31.68,43.32,39.35,33.48,26.26,33.12,52.62,52.07,35.38,47.65,40.7,44.49,37.27,27.71,47.38,39.21
2/17/2017 6:40,34,57.5,50.2,42.4,42.8,48.6,44.1,36.7,30.7,34.5,67.2,58.7,46.8,51.4,47.44,50,48,37.8,49.3,46.275,30.69,51.89,45.31,38.27,38.63,43.86,39.8,33.12,27.71,31.14,60.65,52.98,42.24,46.39,42.81,45.13,43.32,34.11,44.49,41.76
2/17/2017 6:45,51.5,59.5,49.8,46.8,41,49.7,39.7,34,32.6,42.1,57.1,51,37.8,51.3,45.3,44.1,38.3,30.7,52.5,41.4,46.48,53.7,44.94,42.24,37,44.85,35.83,30.69,29.42,38,51.53,46.03,34.11,46.3,40.88,39.8,34.57,27.71,47.38,37.36
2/17/2017 6:50,64.3,56.3,52,46.8,43.6,53,46.4,38.2,34.4,37.1,65.1,61.5,47.9,51.7,46.7,48.2,43.1,34.3,56.5,45.525,58.03,50.81,46.93,42.24,39.35,47.83,41.88,34.48,31.05,33.48,58.75,55.5,43.23,46.66,42.15,43.5,38.9,30.96,50.99,41.09
2/17/2017 6:55,62.9,52.6,49.9,47.7,42.6,54.4,47.1,38.4,35.4,35.5,62.6,53,40.5,50.4,42.4,38.5,44.8,36.3,49.7,42.325,56.77,47.47,45.03,43.05,38.45,49.1,42.51,34.66,31.95,32.04,56.5,47.83,36.55,45.49,38.27,34.75,40.43,32.76,44.85,38.2
2/17/2017 7:00,58.6,48.8,43.4,44.7,35.6,49.5,42.5,34.7,31.8,34.6,64.6,55.2,41.2,51.2,39.1,45.6,45.1,35.2,47.4,43.325,52.89,44.04,39.17,40.34,32.13,44.67,38.36,31.32,28.7,31.23,58.3,49.82,37.18,46.21,35.29,41.15,40.7,31.77,42.78,39.1
2/17/2017 7:05,57.9,53.1,47.8,38.4,40,47.8,39.4,32,26.5,32.6,60.9,55,37.3,46.5,38.4,45.3,39.9,31.2,44.8,40.3,52.25,47.92,43.14,34.66,36.1,43.14,35.56,28.88,23.92,29.42,54.96,49.64,33.66,41.97,34.66,40.88,36.01,28.16,40.43,36.37
