,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
4114,61.71,61.0,50.71,56.57,61.29,67.71,62.0,46.14,44.29,55.86,79.29,64.86,67.29,64.0,55.14,56.6,60.71,52.43,48.0,57.71,54.7125,57.37,55.69,55.05,45.77,51.05,54.2,47.32,61.11,55.96,41.64,39.97,50.41,71.56,58.54,60.73,57.76,49.76,54.79,47.32,43.32,52.08,49.38
4115,73.57,59.86,65.57,59.0,61.57,67.57,57.57,56.71,38.71,45.14,82.86,69.86,64.71,67.57,49.83,59.76,64.57,55.43,50.29,68.43,59.68,61.79,66.4,54.02,59.18,53.25,54.46,50.03,60.98,51.96,51.18,34.94,40.74,74.78,63.05,58.4,60.98,44.97,58.27,50.03,45.39,61.76,53.86
4116,68.43,64.86,68.86,64.0,57.14,64.57,57.86,57.57,40.43,47.0,59.43,72.14,60.43,62.43,55.0,55.21,62.43,54.57,47.71,63.43,57.035,63.81,61.76,58.54,62.15,57.76,50.54,49.25,58.27,52.22,51.96,36.49,42.42,53.64,65.11,54.54,56.34,49.64,56.34,49.25,43.06,57.25,51.47
4117,70.0,69.57,67.29,49.71,59.0,68.86,57.57,54.29,36.43,51.57,73.71,63.14,62.86,67.29,58.5,59.52,52.29,57.0,49.0,67.86,56.5375,55.84,63.18,62.79,60.73,44.86,52.19,51.44,62.15,51.96,49.0,32.88,46.54,66.52,56.98,56.73,60.73,52.8,47.19,51.44,44.22,61.24,51.03
4118,61.83,56.0,65.33,63.67,58.0,66.5,53.83,47.5,43.5,47.33,74.67,61.17,59.0,63.33,63.33,56.02,64.17,52.17,43.5,60.0,54.96,54.11,55.8,50.54,58.96,57.46,51.3,47.08,60.02,48.58,42.87,39.26,42.72,67.39,55.21,53.25,57.16,57.16,57.91,47.08,39.26,54.15,49.6
4119,70.0,65.17,59.5,56.67,57.5,57.67,54.67,48.67,45.0,54.67,82.67,69.5,62.33,72.17,59.67,63.83,69.17,56.67,51.67,68.17,61.42,61.47,63.18,58.82,53.7,51.14,50.85,51.14,52.05,49.34,43.92,40.61,49.34,74.61,62.72,56.25,65.13,53.85,62.43,51.14,46.63,61.52,55.43
4120,73.0,54.5,69.17,66.17,38.67,62.0,52.67,52.67,42.5,39.67,80.0,67.0,55.5,65.67,47.5,58.08,60.83,54.33,47.17,66.0,57.0825,59.26,65.88,49.19,62.43,59.72,34.2,49.03,55.96,47.53,47.53,38.36,35.8,72.2,60.47,50.09,59.27,42.87,54.9,49.03,42.57,59.57,51.52
4121,55.9,57.33,67.7,61.9,49.7,67.3,59.3,48.6,38.3,40.7,75.3,61.6,59.2,58.5,52.6,51.74,56.1,54.6,48.8,64.0,55.875,54.48,50.45,51.74,61.1,55.86,43.95,49.28,60.74,53.52,43.86,34.57,36.73,67.96,55.59,53.43,52.8,47.47,50.63,49.28,44.04,57.76,50.43
4122,74.25,72.13,57.13,65.5,60.5,65.75,56.13,51.63,47.25,57.25,78.25,68.25,59.88,67.63,52.13,59.82,61.25,56.25,48.88,65.0,57.845,60.37,67.01,65.1,51.56,59.11,53.51,50.77,59.34,50.66,46.6,42.64,51.67,70.62,61.6,54.04,61.04,47.05,55.28,50.77,44.11,58.66,52.21
4123,72.0,60.33,61.67,65.83,56.83,63.0,58.0,50.33,42.5,52.17,77.17,68.5,66.5,68.67,53.67,60.73,64.17,57.5,52.83,65.33,59.9575,60.58,64.98,54.45,55.66,59.41,50.26,51.89,56.86,52.35,45.42,38.36,47.08,69.65,61.82,60.02,61.97,48.44,57.91,51.89,47.68,58.96,54.11
4124,72.57,68.29,66.0,62.0,56.71,66.29,54.57,48.86,42.57,42.29,77.0,69.71,57.14,68.57,54.57,60.64,57.71,53.43,45.14,65.43,55.4275,61.65,65.49,61.63,59.57,55.96,50.16,48.22,59.83,49.25,44.1,38.42,38.17,69.49,62.91,51.57,61.88,49.25,52.08,48.22,40.74,59.05,50.02
4125,65.0,67.0,61.57,61.57,51.43,68.14,58.86,55.29,44.29,50.43,68.29,68.29,66.43,64.57,55.14,57.1,59.57,57.0,52.43,60.86,57.465,60.4,58.66,60.47,55.57,55.57,45.49,51.44,61.5,53.12,49.9,39.97,45.51,61.63,61.63,59.95,58.27,49.76,53.76,51.44,47.32,54.93,51.86
4126,64.75,61.5,65.0,61.13,59.0,64.0,55.0,49.5,48.0,40.71,67.88,67.75,65.38,65.5,60.25,57.93,63.0,47.75,47.0,69.0,56.6875,59.92,58.44,55.5,58.66,55.17,52.19,43.09,57.76,49.64,44.67,43.32,36.74,61.26,61.14,59.01,59.11,54.38,56.86,43.09,42.42,62.27,51.16
4127,65.6,65.67,69.0,57.5,55.83,66.83,53.33,46.5,41.17,45.0,78.17,67.17,59.17,63.83,48.0,56.46,63.17,53.5,46.67,67.33,57.6675,59.41,59.2,59.27,62.27,51.89,49.38,48.28,60.31,48.13,41.97,37.16,40.61,70.55,60.62,53.4,57.61,43.32,57.01,48.28,42.12,60.77,52.04
4128,66.43,67.86,64.71,65.29,54.71,61.43,60.29,53.0,51.29,50.29,76.29,70.43,57.86,66.14,58.71,58.5,61.29,55.86,48.14,66.14,57.8575,62.29,59.95,61.24,58.4,58.92,48.39,50.41,55.44,54.41,47.83,46.29,45.39,68.85,63.56,52.22,59.69,52.99,55.31,50.41,43.45,59.69,52.22
4129,59.71,63.86,62.43,62.43,49.0,59.14,53.86,49.86,43.29,53.29,70.43,66.43,64.29,71.71,55.71,63.43,55.0,50.29,48.71,71.43,56.3575,58.75,53.89,57.63,56.34,56.34,43.34,45.39,53.37,48.61,45.0,39.07,48.09,63.56,59.95,58.02,64.72,50.28,49.64,45.39,43.96,64.47,50.86
4130,63.86,65.29,68.71,58.43,47.57,64.86,52.43,48.86,38.14,50.57,72.57,70.43,59.0,58.71,51.43,51.93,60.29,53.0,41.43,67.0,55.43,62.29,57.63,58.92,62.01,52.73,42.07,47.83,58.54,47.32,44.1,34.42,45.64,65.49,63.56,53.25,52.99,46.42,54.41,47.83,37.39,60.47,50.03
4131,65.0,68.57,64.14,60.14,52.14,58.43,51.57,51.57,44.0,39.57,72.71,67.86,58.71,68.0,51.0,60.14,58.43,51.43,44.71,60.86,53.8575,60.02,58.66,61.88,57.89,54.28,46.12,46.42,52.73,46.54,46.54,39.71,35.71,65.62,61.24,52.99,61.37,46.03,52.73,46.42,40.35,54.93,48.61
4132,68.43,63.71,64.57,54.43,51.86,63.0,57.86,50.86,42.86,58.0,74.57,65.71,65.0,73.0,57.29,64.56,50.57,54.0,51.29,60.29,54.0375,58.11,61.76,57.5,58.27,49.12,45.86,48.74,56.86,52.22,45.9,38.68,52.35,67.3,59.3,58.66,65.88,51.7,45.64,48.74,46.29,54.41,48.77
4133,69.5,64.0,64.17,53.17,55.5,54.33,54.33,47.33,40.67,47.67,68.17,62.67,53.0,62.5,55.33,55.28,58.0,51.33,41.83,58.67,52.4575,55.43,62.72,57.76,57.91,47.99,49.09,46.33,49.03,49.03,42.72,36.7,43.02,61.52,56.56,47.83,56.41,49.94,52.35,46.33,37.75,52.95,47.34
4134,66.33,63.17,64.0,58.17,55.5,61.67,56.67,49.33,45.67,54.83,74.0,58.67,58.67,65.67,47.5,58.08,56.83,52.0,43.0,66.67,54.625,51.89,59.86,57.01,57.76,52.5,49.09,46.93,55.66,51.14,44.52,41.22,49.48,66.79,52.95,52.95,59.27,42.87,51.29,46.93,38.81,60.17,49.3
4135,73.57,63.0,60.0,58.86,55.14,65.0,54.71,47.86,45.57,50.57,71.14,67.14,58.86,68.71,57.0,60.77,61.29,53.71,44.71,63.86,55.8925,59.38,66.4,56.86,54.15,53.12,48.76,48.47,58.66,49.38,43.19,41.13,45.64,64.2,60.59,53.12,62.01,51.44,55.31,48.47,40.35,57.63,50.44
4136,42.86,68.75,71.0,62.25,49.13,55.5,49.88,52.25,44.0,41.88,72.43,64.38,59.25,61.0,50.88,53.95,58.63,50.63,49.75,69.38,57.0975,56.94,38.68,62.05,64.08,56.18,43.45,45.69,50.09,45.02,47.16,39.71,37.8,65.37,58.1,53.47,55.05,45.92,52.91,45.69,44.9,62.62,51.53
4137,66.17,62.33,63.5,58.17,49.0,56.17,44.67,50.17,43.67,47.5,70.33,64.17,60.33,69.0,56.33,61.02,56.17,53.67,44.33,65.83,55.0,56.75,59.72,56.25,57.31,52.5,43.34,48.44,50.69,40.31,45.28,39.41,42.87,63.47,57.91,54.45,62.27,50.84,50.69,48.44,40.01,59.41,49.64
4138,65.17,55.83,54.5,60.17,56.33,61.67,56.5,50.33,40.83,44.17,67.17,66.67,56.5,67.0,60.67,59.26,59.5,50.5,48.5,60.67,54.7925,58.97,58.82,50.39,49.19,54.3,49.82,45.58,55.66,50.99,45.42,36.85,39.86,60.62,60.17,50.99,60.47,54.75,53.7,45.58,43.77,54.75,49.45
4139,69.88,58.13,63.88,62.13,56.75,49.25,53.88,50.88,42.63,44.5,74.5,67.13,53.75,72.63,45.88,64.24,56.75,54.5,46.5,69.25,56.75,59.37,63.07,52.46,57.65,56.07,50.2,49.19,44.45,48.63,45.92,38.47,40.16,67.24,60.58,48.51,65.55,41.41,51.22,49.19,41.97,62.5,51.22
4140,65.14,60.0,64.86,61.0,46.71,58.43,52.86,48.0,36.57,46.29,74.14,61.71,61.14,64.57,55.43,57.1,58.71,49.29,47.43,60.43,53.965,54.58,58.79,54.15,58.54,55.05,41.32,44.48,52.73,47.71,43.32,33.0,41.78,66.91,55.69,55.18,58.27,50.03,52.99,44.48,42.81,54.54,48.7
4141,66.71,56.57,61.29,63.86,55.57,60.14,54.0,53.14,44.43,41.71,72.71,64.43,59.57,69.14,51.57,61.15,54.29,52.0,49.86,67.43,55.895,56.99,60.21,51.05,55.31,57.63,49.15,46.93,54.28,48.74,47.96,40.1,37.64,65.62,58.15,53.76,62.4,46.54,49.0,46.93,45.0,60.86,50.45
4142,4.0,64.83,64.0,62.0,48.17,54.67,47.33,47.17,39.33,46.33,65.67,67.33,55.67,61.0,53.67,53.95,54.5,48.33,42.33,57.83,50.7475,59.55,3.61,58.51,57.76,55.96,42.6,43.62,49.34,42.72,42.57,35.5,41.81,59.27,60.77,50.24,55.05,48.44,49.19,43.62,38.2,52.19,45.8
4143,71.0,68.67,65.5,59.0,52.67,59.83,56.83,49.0,29.83,36.33,68.67,65.5,54.67,52.83,48.67,46.73,55.5,51.0,42.67,57.17,51.585,57.93,64.08,61.97,59.11,53.25,46.58,46.03,54.0,51.29,44.22,26.92,32.79,61.97,59.11,49.34,47.68,43.92,50.09,46.03,38.51,51.6,46.56
4144,63.43,51.71,67.43,61.0,55.43,56.43,54.0,49.71,40.14,45.14,71.71,67.29,57.14,64.86,55.71,57.37,54.86,45.14,41.0,62.86,50.965,59.52,57.25,46.67,60.86,55.05,49.03,40.74,50.93,48.74,44.86,36.23,40.74,64.72,60.73,51.57,58.54,50.28,49.51,40.74,37.0,56.73,46.0
4145,61.71,43.14,66.29,65.86,57.43,57.29,52.14,47.14,46.29,49.0,75.14,67.14,60.29,60.57,55.29,53.57,58.14,54.14,45.43,61.71,54.855,59.38,55.69,38.93,59.83,59.44,50.79,48.86,51.7,47.06,42.54,41.78,44.22,67.81,60.59,54.41,54.66,49.9,52.47,48.86,41.0,55.69,49.51
4146,66.0,63.5,66.67,59.0,59.0,54.83,57.17,53.33,40.0,45.67,64.33,66.5,62.17,70.67,56.17,62.5,54.5,53.5,51.0,64.83,55.9575,58.82,59.57,57.31,60.17,53.25,52.19,48.28,49.48,51.6,48.13,36.1,41.22,58.06,60.02,56.11,63.78,50.69,49.19,48.28,46.03,58.51,50.5
4147,66.0,67.0,62.17,62.0,53.5,55.0,51.0,46.17,38.0,44.17,69.67,57.33,58.33,64.83,54.33,57.34,56.33,51.17,45.17,60.0,53.1675,50.71,59.57,60.47,56.11,55.96,47.31,46.18,49.64,46.03,41.67,34.3,39.86,62.88,51.74,52.64,58.51,49.03,50.84,46.18,40.77,54.15,47.98
4148,59.86,63.0,64.0,60.57,57.57,58.57,52.29,46.57,47.29,37.71,72.86,63.86,55.71,66.71,51.0,59.01,55.86,53.71,46.43,58.14,53.535,56.48,54.02,56.86,57.76,54.66,50.92,48.47,52.86,47.19,42.03,42.68,34.03,65.76,57.63,50.28,60.21,46.03,50.41,48.47,41.9,52.47,48.32
4149,69.5,55.33,66.17,60.17,57.5,54.5,53.33,48.17,41.17,47.33,65.5,65.5,54.5,63.0,56.0,55.72,53.5,45.5,46.5,65.0,52.625,57.93,62.72,49.94,59.72,54.3,50.85,41.06,49.19,48.13,43.47,37.16,42.72,59.11,59.11,49.19,56.86,50.54,48.28,41.06,41.97,58.66,47.49
4150,58.33,59.17,63.0,55.0,48.83,57.67,51.67,52.17,43.0,48.67,71.5,63.0,54.0,62.5,49.17,55.28,47.33,47.67,39.83,59.33,48.54,55.72,52.64,53.4,56.86,49.64,43.19,43.02,52.05,46.63,47.08,38.81,43.92,64.53,56.86,48.74,56.41,44.38,42.72,43.02,35.95,53.55,43.81
4151,64.67,55.0,60.5,59.17,55.0,58.0,55.83,54.5,44.0,47.33,69.67,61.83,59.67,63.0,51.33,55.72,51.0,52.5,48.0,70.67,55.5425,54.68,58.36,49.64,54.6,53.4,48.65,47.38,52.35,50.39,49.19,39.71,42.72,62.88,55.8,53.85,56.86,46.33,46.03,47.38,43.32,63.78,50.13
4152,65.14,57.71,61.71,60.71,51.43,54.71,52.0,45.14,39.0,41.0,71.0,63.43,56.57,61.14,48.14,54.08,54.29,50.0,44.0,62.43,52.68,56.11,58.79,52.08,55.69,54.79,45.49,45.13,49.38,46.93,40.74,35.2,37.0,64.08,57.25,51.05,55.18,43.45,49.0,45.13,39.71,56.34,47.54
4153,66.0,61.67,58.0,55.5,47.0,55.17,54.33,48.67,41.0,47.5,74.0,64.83,61.67,65.17,51.5,57.64,56.33,52.67,43.83,54.0,51.7075,57.34,59.57,55.66,52.35,50.09,41.57,47.53,49.79,49.03,43.92,37.0,42.87,66.79,58.51,55.66,58.82,46.48,50.84,47.53,39.56,48.74,46.67
4154,70.71,61.71,64.0,59.71,54.0,58.14,48.0,46.71,45.14,47.14,73.29,59.43,54.0,63.71,51.71,56.35,58.29,49.86,40.86,59.29,52.075,52.57,63.82,55.69,57.76,53.89,47.77,45.0,52.47,43.32,42.16,40.74,42.54,66.14,53.64,48.74,57.5,46.67,52.61,45.0,36.88,53.51,47.0
4155,66.75,58.5,60.63,57.25,45.88,53.88,51.75,44.13,38.25,39.75,67.88,53.13,46.63,63.0,50.25,55.72,54.88,48.0,39.25,55.75,49.47,46.99,60.24,52.8,54.72,51.67,40.58,43.32,48.63,46.7,39.83,34.52,35.87,61.26,47.95,42.08,56.86,45.35,49.53,43.32,35.42,50.31,44.65
4156,57.33,63.67,65.33,53.33,51.67,59.83,53.67,47.33,43.83,41.0,71.17,61.5,55.0,64.33,51.33,56.9,27.83,26.33,23.67,47.83,31.415,54.39,51.74,57.46,58.96,48.13,45.7,23.76,54.0,48.44,42.72,39.56,37.0,64.23,55.5,49.64,58.06,46.33,25.12,23.76,21.36,43.17,28.35
4157,65.0,62.71,62.86,59.0,52.29,58.86,53.29,49.57,38.86,36.29,69.43,61.71,60.29,62.0,49.86,54.84,27.71,26.43,23.14,48.0,31.32,54.58,58.66,56.6,56.73,53.25,46.25,23.85,53.12,48.09,44.74,35.07,32.75,62.66,55.69,54.41,55.96,45.0,25.01,23.85,20.88,43.32,28.27
4158,68.5,59.17,62.83,62.17,56.17,54.0,52.67,43.67,45.67,46.17,69.67,64.17,59.67,67.5,54.67,59.7,31.67,31.0,25.67,47.17,33.8775,56.75,61.82,53.4,56.7,56.11,49.68,27.98,48.74,47.53,39.41,41.22,41.67,62.88,57.91,53.85,60.92,49.34,28.58,27.98,23.17,42.57,30.57
4159,67.14,63.43,64.14,61.57,52.0,54.57,54.57,46.57,40.57,39.14,65.86,51.14,49.86,58.86,47.71,52.06,37.29,29.14,25.29,51.71,35.8575,45.23,60.59,57.25,57.89,55.57,45.99,26.3,49.25,49.25,42.03,36.61,35.32,59.44,46.15,45.0,53.12,43.06,33.65,26.3,22.82,46.67,32.36
4160,60.0,54.83,54.67,55.17,52.67,56.5,49.83,47.67,41.33,45.5,68.17,61.0,53.33,51.33,49.83,45.4,33.0,30.17,32.67,52.33,37.0425,53.95,54.15,49.48,49.34,49.79,46.58,27.23,50.99,44.97,43.02,37.3,41.06,61.52,55.05,48.13,46.33,44.97,29.78,27.23,29.48,47.23,33.43
4161,65.57,57.71,61.86,55.71,54.0,59.0,51.0,42.14,37.57,45.86,70.14,64.0,54.14,63.29,57.14,55.98,53.86,49.29,36.0,45.29,46.11,56.6,59.18,52.08,55.83,50.28,47.77,44.48,53.25,46.03,38.03,33.91,41.39,63.3,57.76,48.86,57.12,51.57,48.61,44.48,32.49,40.87,41.61
4162,66.83,31.0,66.5,66.0,54.17,59.33,52.5,48.5,44.0,47.5,71.83,65.5,59.5,66.17,54.67,58.53,60.17,49.5,44.17,65.83,54.9175,57.93,60.31,27.98,60.02,59.57,47.91,44.67,53.55,47.38,43.77,39.71,42.87,64.83,59.11,53.7,59.72,49.34,54.3,44.67,39.86,59.41,49.56
4163,56.14,31.0,69.0,64.86,54.0,57.86,49.29,51.0,44.29,45.29,71.57,67.86,60.29,74.29,51.0,65.71,55.14,52.14,48.86,69.86,56.5,60.02,50.67,27.98,62.27,58.54,47.77,47.06,52.22,44.48,46.03,39.97,40.87,64.59,61.24,54.41,67.05,46.03,49.76,47.06,44.1,63.05,50.99
4164,63.4,63.5,65.5,66.67,57.17,60.5,55.0,47.83,39.17,48.33,70.83,64.33,60.33,62.83,55.33,55.57,57.67,51.33,48.67,67.83,56.375,56.9,57.22,57.31,59.11,60.17,50.57,46.33,54.6,49.64,43.17,35.35,43.62,63.92,58.06,54.45,56.7,49.94,52.05,46.33,43.92,61.22,50.88
4165,60.86,61.71,56.71,61.0,51.57,54.86,51.71,46.57,43.86,44.86,71.86,60.14,55.86,63.0,50.29,55.72,57.71,49.0,44.57,59.86,52.785,53.19,54.93,55.69,51.18,55.05,45.61,44.22,49.51,46.67,42.03,39.58,40.49,64.85,54.28,50.41,56.86,45.39,52.08,44.22,40.22,54.02,47.64
4166,61.17,60.17,56.83,57.17,48.83,54.33,51.0,45.67,43.83,38.17,70.83,62.67,54.5,64.5,46.83,57.05,46.33,39.5,39.33,55.17,45.0825,55.43,55.21,54.3,51.29,51.6,43.19,35.65,49.03,46.03,41.22,39.56,34.45,63.92,56.56,49.19,58.21,42.26,41.81,35.65,35.5,49.79,40.69
4167,68.0,61.43,58.0,48.43,45.0,55.29,48.0,43.57,38.14,39.86,55.71,49.57,47.29,53.86,42.43,47.64,25.43,22.86,19.57,39.43,26.8225,43.85,61.37,55.44,52.35,43.71,39.8,20.63,49.9,43.32,39.32,34.42,35.97,50.28,44.74,42.68,48.61,38.29,22.95,20.63,17.66,35.59,24.21
4168,66.2,64.2,53.6,55.4,51.4,54.8,52.8,45.4,36.8,44.8,38.0,29.8,21.0,37.0,32.8,32.72,20.2,19.0,18.2,38.0,23.85,26.35,59.75,57.94,48.37,50.0,45.46,17.15,49.46,47.65,40.97,33.21,40.43,34.3,26.89,18.95,33.39,29.6,18.23,17.15,16.43,34.3,21.52
4169,63.0,60.5,58.33,52.5,45.5,47.83,45.5,46.5,39.0,41.67,41.0,29.67,25.0,50.5,34.0,44.67,30.83,24.0,23.0,48.5,31.5825,26.24,56.86,54.6,52.64,47.38,40.24,21.66,43.17,41.06,41.97,35.2,37.61,37.0,26.78,22.56,45.58,30.69,27.82,21.66,20.76,43.77,28.5
4170,64.86,56.29,60.86,52.57,49.43,49.86,45.86,40.86,37.0,42.0,43.29,39.86,35.43,52.29,40.43,46.25,27.71,26.71,20.86,47.29,30.6425,35.25,58.54,50.8,54.93,47.44,43.72,24.11,45.0,41.39,36.88,33.39,37.91,39.07,35.97,31.98,47.19,36.49,25.01,24.11,18.83,42.68,27.65
4171,67.5,64.5,59.67,58.5,56.17,55.5,52.5,46.17,43.17,47.0,67.33,63.33,59.5,59.83,53.67,52.92,39.33,36.17,34.0,41.67,37.7925,56.02,60.92,58.21,53.85,52.8,49.68,32.64,50.09,47.38,41.67,38.96,42.42,60.77,57.16,53.7,54.0,48.44,35.5,32.64,30.69,37.61,34.11
4172,64.86,58.86,60.0,51.0,45.29,57.0,52.86,47.0,39.14,39.43,66.57,62.14,56.86,61.86,46.14,54.71,49.0,46.57,41.43,57.29,48.5725,54.96,58.54,53.12,54.15,46.03,40.05,42.03,51.44,47.71,42.42,35.32,35.59,60.08,56.08,51.32,55.83,41.64,44.22,42.03,37.39,51.7,43.84
4173,63.71,58.14,60.14,56.14,50.29,56.14,52.86,47.57,37.71,40.71,67.86,65.14,62.0,62.86,47.14,55.6,55.14,52.14,46.71,62.0,53.9975,57.61,57.5,52.47,54.28,50.67,44.48,47.06,50.67,47.71,42.93,34.03,36.74,61.24,58.79,55.96,56.73,42.54,49.76,47.06,42.16,55.96,48.73
4174,66.0,56.5,63.33,56.5,47.83,53.83,49.0,50.67,41.0,44.67,66.5,61.83,59.0,60.83,52.67,53.8,47.67,46.17,40.83,59.0,48.4175,54.68,59.57,50.99,57.16,50.99,42.31,41.67,48.58,44.22,45.73,37.0,40.31,60.02,55.8,53.25,54.9,47.53,43.02,41.67,36.85,53.25,43.7
4175,64.86,56.86,57.43,57.14,52.71,58.14,51.57,50.43,42.57,47.29,67.57,65.0,57.71,63.0,51.14,55.72,50.14,51.14,43.43,61.86,51.6425,57.49,58.54,51.32,51.83,51.57,46.62,46.15,52.47,46.54,45.51,38.42,42.68,60.98,58.66,52.08,56.86,46.15,45.25,46.15,39.2,55.83,46.61
4176,64.33,65.0,59.83,59.0,52.5,57.5,52.67,52.0,37.83,42.33,68.17,56.33,61.0,60.83,49.67,53.8,52.67,51.67,45.0,60.33,52.4175,49.82,58.06,58.66,54.0,53.25,46.43,46.63,51.89,47.53,46.93,34.14,38.2,61.52,50.84,55.05,54.9,44.83,47.53,46.63,40.61,54.45,47.31
4177,68.0,66.14,55.71,55.29,49.0,52.57,48.14,46.57,40.43,39.57,66.14,62.29,54.86,59.43,47.43,52.57,52.29,47.14,41.57,61.43,50.6075,55.1,61.37,59.69,50.28,49.9,43.34,42.54,47.44,43.45,42.03,36.49,35.71,59.69,56.22,49.51,53.64,42.81,47.19,42.54,37.52,55.44,45.67
4178,63.67,47.17,56.33,49.5,50.33,55.67,49.33,48.33,40.0,49.0,65.5,53.67,59.67,64.17,49.17,56.75,53.67,49.5,43.33,58.83,51.3325,47.47,57.46,42.57,50.84,44.67,44.51,44.67,50.24,44.52,43.62,36.1,44.22,59.11,48.44,53.85,57.91,44.38,48.44,44.67,39.11,53.09,46.33
4179,65.71,62.29,63.29,55.14,48.71,52.43,50.71,46.43,40.14,45.14,65.29,57.14,58.86,56.0,50.57,49.53,51.14,44.14,37.86,56.14,47.32,50.54,59.3,56.22,57.12,49.76,43.08,39.84,47.32,45.77,41.9,36.23,40.74,58.92,51.57,53.12,50.54,45.64,46.15,39.84,34.17,50.67,42.71
4180,65.43,61.57,62.0,59.29,48.29,55.43,50.86,45.57,40.29,39.86,54.0,48.29,44.14,55.14,39.71,48.76,40.43,32.0,25.43,50.86,37.18,42.71,59.05,55.57,55.96,53.51,42.71,28.88,50.03,45.9,41.13,36.36,35.97,48.74,43.58,39.84,49.76,35.84,36.49,28.88,22.95,45.9,33.55
4181,63.17,52.67,56.67,57.83,48.17,50.83,51.0,50.33,45.33,39.17,45.67,41.67,39.83,46.83,34.33,41.41,26.5,25.0,23.33,45.33,30.04,36.86,57.01,47.53,51.14,52.19,42.6,22.56,45.87,46.03,45.42,40.91,35.35,41.22,37.61,35.95,42.26,30.98,23.92,22.56,21.06,40.91,27.11
4182,63.83,57.83,59.0,48.0,41.33,49.0,41.67,37.17,34.5,37.5,32.33,26.33,20.67,37.17,26.0,32.88,19.67,20.5,19.5,38.83,24.625,23.28,57.61,52.19,53.25,43.32,36.55,18.5,44.22,37.61,33.55,31.14,33.84,29.18,23.76,18.65,33.55,23.47,17.75,18.5,17.6,35.04,22.22
4183,60.0,54.29,57.71,49.0,43.86,33.14,28.14,25.14,24.43,28.14,29.14,18.86,16.86,30.71,19.86,27.17,19.29,17.43,16.29,34.71,21.93,16.68,54.15,49.0,52.08,44.22,38.79,15.73,29.91,25.4,22.69,22.05,25.4,26.3,17.02,15.22,27.72,17.92,17.41,15.73,14.7,31.33,19.79
4184,50.86,47.29,43.86,42.71,36.86,9.71,9.29,11.29,10.43,10.29,33.14,27.57,22.71,28.14,20.0,24.89,31.43,27.0,22.71,40.86,30.5,24.38,45.9,42.68,39.58,38.55,32.6,24.37,8.76,8.38,10.19,9.41,9.29,29.91,24.88,20.5,25.4,18.05,28.37,24.37,20.5,36.88,27.53
4185,27.83,22.83,20.5,18.17,19.67,27.5,25.83,25.67,24.0,25.5,29.5,20.67,19.33,32.83,24.5,29.04,25.83,22.0,19.83,37.0,26.165,18.28,25.12,20.6,18.5,16.4,17.4,19.86,24.82,23.31,23.17,21.66,23.01,26.62,18.65,17.45,29.63,22.11,23.31,19.86,17.9,33.39,23.61
4186,34.83,26.5,22.17,23.5,20.67,11.33,11.5,10.33,10.0,13.33,23.67,18.67,17.83,24.33,15.83,21.52,24.17,23.0,20.5,35.5,25.7925,16.51,31.43,23.92,20.01,21.21,18.28,20.76,10.23,10.38,9.32,9.03,12.03,21.36,16.85,16.09,21.96,14.29,21.81,20.76,18.5,32.04,23.28
4187,14.71,18.29,14.14,12.57,13.43,13.71,12.29,10.71,10.43,8.71,26.71,21.57,21.71,29.43,21.29,26.03,34.0,29.86,28.86,46.14,34.715,19.08,13.28,16.51,12.76,11.34,11.88,26.95,12.37,11.09,9.67,9.41,7.86,24.11,19.47,19.59,26.56,19.21,30.69,26.95,26.05,41.64,31.33
4188,23.14,21.0,20.29,18.71,17.29,25.14,23.86,20.0,19.57,21.71,36.29,31.57,26.71,33.0,23.29,29.18,40.43,35.0,31.14,44.0,37.6425,27.92,20.88,18.95,18.31,16.89,15.29,31.59,22.69,21.53,18.05,17.66,19.59,32.75,28.49,24.11,29.78,21.02,36.49,31.59,28.1,39.71,33.97
4189,34.33,28.17,20.67,24.17,21.0,32.17,28.67,25.67,23.33,27.83,33.67,26.17,22.83,29.67,25.0,26.24,41.67,40.17,34.33,52.0,42.0425,23.15,30.98,25.42,18.65,21.81,18.57,36.25,29.03,25.87,23.17,21.06,25.12,30.39,23.62,20.6,26.78,22.56,37.61,36.25,30.98,46.93,37.94
4190,54.33,53.67,50.17,44.83,39.0,26.83,23.83,24.33,25.0,27.5,32.0,26.5,23.17,34.0,22.83,30.08,32.83,31.0,29.33,45.33,34.6225,23.44,49.03,48.44,45.28,40.46,34.5,27.98,24.21,21.51,21.96,22.56,24.82,28.88,23.92,20.91,30.69,20.6,29.63,27.98,26.47,40.91,31.25
4191,62.43,61.43,60.71,52.86,48.43,41.29,35.86,36.0,29.0,34.29,27.0,24.71,21.57,28.86,21.29,25.53,24.14,21.71,20.14,37.0,25.7475,21.85,56.34,55.44,54.79,47.71,42.84,19.59,37.26,32.36,32.49,26.17,30.95,24.37,22.3,19.47,26.05,19.21,21.79,19.59,18.18,33.39,23.24
4192,66.14,61.71,57.57,55.86,52.29,53.0,45.43,45.29,35.14,39.14,47.43,39.57,25.29,43.29,30.43,38.29,36.71,30.0,26.71,46.86,35.07,35.0,59.69,55.69,51.96,50.41,46.25,27.08,47.83,41.0,40.87,31.71,35.32,42.81,35.71,22.82,39.07,27.46,33.13,27.08,24.11,42.29,31.65
